Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,ExitRates,SpecialDay,Month_2,Month_3,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,OperatingSystem1,OperatingSystem3,Browser1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,NewVisitor,IfWeekend,OperatingSystemOther,BrowserOther
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0848992809003275,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.2420881798197126,-0.4480999207663972,-0.02809244001188048,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9518238438875989,-0.8308077479133017,0.4797536360281922,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.40645474704880313,-0.5817643204771016,-0.48979200199178496,-0.43093281320516097,1.1330246693118171,0.12948909814037127,-0.4464547170538948,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.7300314488663844,-0.8510815053287326,-0.18711495893040989,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.2110637818852017,1.0796695538572763,0.958486746922739,0.11520123815591052,2.0645527284009177,1.3181603979762289,-0.5621704248432714,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.7300314488663844,-0.922419111635436,0.6678447903495842,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0848992809003275,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.5120059632524165,2.0543513409705674,0.886437179997943,-0.3138052927506866,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,2.4067654958372633,2.6778302483886303,0.6007229212609023,-0.018881051852307883,-1.1551924109003802,-0.3138052927506866,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.019823046352204,2.167797979731054,2.4067654958372633,2.6778302483886303,2.0645527284009177,2.0543513409705674,-0.8192324594593116,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.06465426380274102,-0.5053615404544971,-0.8906246482753032,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.0020751148153019235,-0.5153069655037266,-0.48979200199178496,-0.43093281320516097,0.15713813121847345,0.5124642006278164,0.3588378891278108,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,1.7540433753712175,0.7427845654239531,-0.525358389467785,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9961823228918417,-0.9853002843677886,-0.08451979307957926,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.40645474704880313,0.34863864915014997,-0.48979200199178496,-0.43093281320516097,-0.5969560118536558,-0.8763423902367294,-1.1088930659835536,4.682762375954896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4023045174181993,0.3699050027416299,-0.48979200199178496,-0.43093281320516097,0.33457204723544504,-0.3697574481989693,-0.947526194152403,-0.3138052927506866,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8066841496517004,-0.20184977459027878,-0.48979200199178496,-0.43093281320516097,2.0645527284009177,1.7432200328095304,-0.969038824784701,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0405408018960847,-1.0189091870350806,2.172573889495101,1.6848217747315464,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.0020751148153019235,0.2024324682087247,-0.48979200199178496,-0.43093281320516097,-0.33080513782819837,-0.5386271263379737,-0.5359385160519533,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0.4023045174181993,0.06951775826197447,-0.48979200199178496,-0.43093281320516097,1.7984018543754605,1.5178100772227514,-0.03322219322596142,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.40645474704880313,-0.5418899074930765,0.958486746922739,1.165459029234894,0.9112322742906026,0.13078796622353983,-0.6854534792989111,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.6413144908578986,-0.8617062552041991,0.01807537277125137,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.019823046352204,0.6776025562683567,-0.48979200199178496,-0.43093281320516097,2.0645527284009177,2.0543513409705674,-0.775680087824191,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.5120059632524165,0.31951115378229145,-0.5115374939339747,-0.3138052927506866,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.40645474704880313,-0.023522538700750682,-0.48979200199178496,-0.43093281320516097,-0.2864466588239555,0.0738138129121292,-1.0249754631173247,-0.3138052927506866,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.0020751148153019235,-0.3292263715782762,0.958486746922739,2.6778302483886303,0.24585508922695923,-0.45523729522143086,-1.163277794420609,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.50823905384517,-0.7924285493835554,-0.7294036975500016,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.33080513782819837,-0.2534393248337437,0.3083817225093811,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.019823046352204,0.4187880794293602,2.4067654958372633,0.45128373130118526,2.0645527284009177,1.3340248343220658,-0.4842134452279299,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0405408018960847,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.019823046352204,2.167797979731054,2.4067654958372633,2.6778302483886303,2.0645527284009177,2.0543513409705674,-0.6413812764203559,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.40645474704880313,-0.6216387334611267,-0.48979200199178496,-0.43093281320516097,-0.6413144908578986,-0.2589143234940605,-0.6487931883309456,-0.3138052927506866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.4676474842481737,-0.39779498258051516,0.10357136124181299,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.9999492322990884,0.1237418771258726,-0.8807474822295897,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.2864466588239555,-0.1498660828865934,-0.025122590015603203,4.682762375954896,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9074653648833559,-0.9720735549309834,2.172573889495101,-0.3138052927506866,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9518238438875989,-0.9207928744095993,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.4232890052439308,-0.22824168244839083,-0.8952309814670121,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.06842117320998765,-0.05079070726509336,-0.44278861008736653,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.0020751148153019235,-0.6349302044558017,-0.48979200199178496,-0.43093281320516097,-0.6413144908578986,-0.1754341459011097,1.2492173968376246,3.68344884221378,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,1.1330246693118171,0.7376257788347766,-0.49223497556819806,4.682762375954896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.24585508922695923,-0.3347124661761425,-0.5092417249626281,-0.3138052927506866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.4676474842481737,-0.1992404519209696,-0.9100309026662123,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0020751148153019235,1.1328354378359764,-0.48979200199178496,-0.43093281320516097,-0.8631068858791131,-0.8779686274625661,-0.36665649070526235,-0.3138052927506866,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9518238438875989,-0.7261864863844737,-0.6487931883309456,3.68344884221378,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9074653648833559,-0.627799134221353,0.14118958533481032,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.019823046352204,0.9432104512022303,-0.48979200199178496,-0.43093281320516097,-0.8187484068748702,-0.9303696047359127,-0.3948701503109092,-0.3138052927506866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.8631068858791131,-0.674688974232978,0.14118958533481032,-0.3138052927506866,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.33457204723544504,-0.054311997320791915,0.2916624817067999,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9961823228918417,-0.8129191384290979,1.0440270651359633,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.40645474704880313,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.1090127428069839,0.038958128371695856,0.4900131424563536,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.5525975328494128,-0.20770592021885223,-1.2130666174387168,-0.3138052927506866,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.6856729698621415,-0.8864611996057971,-0.5359385160519533,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2.019823046352204,1.4469572019004138,0.958486746922739,2.6778302483886303,2.0645527284009177,1.126965040363979,-0.3929017727765829,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,2.4067654958372633,1.0814384059485753,-0.1090127428069839,-0.30292598175401014,-0.36665649070526235,2.6841353084726625,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.40645474704880313,-0.5418899074930765,-0.48979200199178496,-0.43093281320516097,-0.9074653648833559,-0.9188052511371906,-0.6487931883309456,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.40645474704880313,-0.4196083743420664,-0.48979200199178496,-0.43093281320516097,2.020194249396675,2.0543513409705674,-0.7600583701047424,-0.3138052927506866,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2110637818852017,1.6501394889487282,0.958486746922739,-0.1788709433462049,0.33457204723544504,0.08430485031041299,-0.8121355136850819,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9961823228918417,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4023045174181993,1.5448710386709021,-0.48979200199178496,-0.43093281320516097,0.24585508922695923,-0.5406470161843189,-0.9143336454736644,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4023045174181993,0.4749076235995627,-0.48979200199178496,-0.43093281320516097,-0.46388057484092704,-0.6183127504039723,-0.36665649070526235,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.1533712218112268,0.7510151319941657,-0.36665649070526235,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.8631068858791131,-0.9259426256247489,0.4797536360281922,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4023045174181993,-0.07004268718211326,0.958486746922739,0.8083713802680397,0.8668737952863598,0.6566572346520042,-1.077640997161364,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.6856729698621415,-0.6993535721581681,-0.19737446535857153,-0.3138052927506866,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,0.3789305262396879,0.3539964172598981,-0.3168676676871545,1.6848217747315464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0848992809003275,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.40645474704880313,-0.47543255251970146,-0.48979200199178496,-0.43093281320516097,0.15713813121847345,-0.36226471077049377,-0.34914456989079284,3.68344884221378,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8066841496517004,1.035364650984742,-0.48979200199178496,-0.43093281320516097,-0.020295784798498123,-0.18024832436569768,-0.2795772751644434,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.019823046352204,2.167797979731054,2.4067654958372633,2.6778302483886303,2.0645527284009177,2.0543513409705674,-0.24042183485567778,-0.3138052927506866,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,2.0645527284009177,1.2102359548348673,-0.4026439194788799,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0848992809003275,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0848992809003275,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.019823046352204,0.7606742499850756,-0.48979200199178496,-0.43093281320516097,0.06842117320998765,-0.36723645145692363,-0.5364581780133626,-0.3138052927506866,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.0020751148153019235,0.03628908077528692,-0.48979200199178496,-0.43093281320516097,-0.41952209583668415,0.31026870554878605,-0.7898615540719895,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.6154434141187028,2.167797979731054,-0.48979200199178496,-0.43093281320516097,-0.5525975328494128,0.011763828131342845,0.6302265324001818,-0.3138052927506866,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,0.958486746922739,-0.43093281320516097,-0.9074653648833559,-0.5525404892339936,0.19761693840250888,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.7300314488663844,-0.9077829766029056,-0.46070206786595846,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2110637818852017,2.167797979731054,0.958486746922739,2.635819936745471,-0.41952209583668415,-0.5674657331428113,-0.8368843426523377,-0.3138052927506866,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.40645474704880313,1.2684084419816615,0.958486746922739,0.9007940658829903,-0.8187484068748702,-0.9171067366977028,-1.0249754631173247,-0.3138052927506866,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2.019823046352204,1.913709358773134,-0.48979200199178496,-0.43093281320516097,-0.2420881798197126,-0.13143539432711074,-1.1190210402780207,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.40645474704880313,-0.3823922555569763,0.958486746922739,1.879634327168603,-0.5969560118536558,-0.5234489122301645,0.15731166686477852,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4023045174181993,2.167797979731054,-0.48979200199178496,-0.43093281320516097,0.33457204723544504,1.4429429333440509,-0.8460518107349877,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0405408018960847,-0.949089402139158,2.172573889495101,-0.3138052927506866,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9961823228918417,-0.9522334607757756,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.8187484068748702,-0.6889637232514609,-0.08451979307957926,-0.3138052927506866,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2.019823046352204,2.167797979731054,-0.48979200199178496,-0.43093281320516097,-0.06465426380274102,-0.45994352720302634,-1.0876725145577888,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9961823228918417,-0.8741740739356137,2.172573889495101,1.6848217747315464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.40645474704880313,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.33080513782819837,-0.7755156822348537,0.9029586993949194,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0405408018960847,-0.9289240605387828,0.4797536360281922,2.6841353084726625,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.8108343792823043,-0.7279705014185269,2.4067654958372633,1.2074693408780535,-0.46388057484092704,-0.7532904401484187,-0.7898615540719895,-0.3138052927506866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.8631068858791131,-0.9202507953343204,-0.08451979307957926,2.6841353084726625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.40645474704880313,2.167797979731054,2.4067654958372633,2.6778302483886303,-0.7743899278706273,-0.7489538075461876,1.8904371918694176,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.019823046352204,2.167797979731054,-0.48979200199178496,-0.43093281320516097,0.6894398792693881,1.896245460434887,-0.8117665804390413,-0.3138052927506866,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9518238438875989,-0.8454438829458321,1.3261637627616465,-0.3138052927506866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.0020751148153019235,0.009706138785936874,-0.48979200199178496,-0.43093281320516097,-0.020295784798498123,1.6552030295593732,-0.23499268945156887,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.40645474704880313,-0.23618607461555105,-0.48979200199178496,-0.43093281320516097,-0.1090127428069839,0.9510061725284477,1.2820199197299649,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.019823046352204,2.167797979731054,-0.48979200199178496,-0.43093281320516097,1.3548170643330315,0.4679223371010685,-0.8151710789635987,-0.3138052927506866,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8108343792823043,-0.7279705014185269,2.4067654958372633,2.6778302483886303,0.15713813121847345,1.3032521674360202,0.21971978774438072,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0020751148153019235,-0.17637445513951344,-0.48979200199178496,-0.43093281320516097,0.7781568372778739,2.0543513409705674,-0.46245173302353676,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.40645474704880313,0.46826188810222513,-0.48979200199178496,-0.43093281320516097,0.5120059632524165,-0.37617957945376895,0.544733286298431,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.9074653648833559,-0.9731577130815412,0.14118958533481032,-0.3138052927506866,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-1.0405408018960847,-1.0189091870350806,2.172573889495101,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.5525975328494128,-0.7700948914820647,-0.6921988601629007,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.2110637818852017,2.167797979731054,2.4067654958372633,2.6778302483886303,-0.1533712218112268,0.7750713968553381,-0.2578323218805596,-0.3138052927506866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.019823046352204,-0.31460575348413367,2.4067654958372633,2.6778302483886303,2.0645527284009177,2.0543513409705674,-0.7162718814285675,1.6848217747315464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.41952209583668415,-0.1253144180298094,0.31517389292517656,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.8187484068748702,-0.9522334607757756,1.6889109696063858,-0.3138052927506866,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.8108343792823043,-0.7279705014185269,-0.48979200199178496,-0.43093281320516097,-0.8631068858791131,-0.6508374949207063,-0.08451979307957926,-0.3138052927506866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
